resolution,time,axisTau,dt,cycle,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,axisLapse,max_abs_K,maxAbsKret,maxRefLev,nmb_total,C-Linf,C-rho,C-z,H-Linf,H-rho,H-z,M-Linf,M-rho,M-z,Z-Linf,Z-rho,Z-z
n512,11.364051147027316,6.938969368563941,0.002802309614439113,3676.0,1.1887592634803634,0.7710529927520228,0.31300039840238086,0.0038329026177428022,2.95656186264705e-06,0.6182296219548261,7.525949659122333,23.440620561828155,4.0,206.0,2.5739050873194715,5.03125,0.0,2.458491826573809,5.03125,0.0,0.7936476043446582,4.96875,0.0,0.10083590126240304,5.03125,-0.03125
n512,11.375252982185497,6.945894790898006,0.0027993141967157715,3680.0,1.1950882413584465,0.7746778818951882,0.3148790709966366,0.003858518760455855,2.3011310671197603e-05,0.6182503318107693,7.528220659871678,23.215053614903205,4.0,206.0,2.5634410803909016,5.03125,0.0,2.447081924468428,5.03125,0.0,0.7998190768623092,4.96875,0.0,0.10090743300342973,5.03125,-0.03125
n512,11.386442590400678,6.952812885502351,0.0027962574578441917,3684.0,1.201392806510276,0.7782521103779614,0.31677892528942575,0.003884373049111518,0.00012814201812165265,0.618270992058807,7.529460950748799,22.93914150833145,4.0,206.0,2.550391810792032,5.03125,0.0,2.4329981789428636,5.03125,0.0,0.8057759050712303,4.96875,0.0,0.1009628138669741,5.03125,-0.03125
n512,11.397620025481716,6.959723684601535,0.002793222250899887,3688.0,1.2077114881239415,0.781809795680285,0.3187038623972793,0.003910556099474535,0.00031858902134513343,0.6182916055401014,7.529679660676582,22.613904094345,4.0,206.0,2.5347739308755948,5.03125,0.0,2.4162506420148766,5.03125,0.0,0.8115138619978152,4.96875,0.0,0.1010031993523645,5.03125,-0.03125
n512,11.408785373624683,6.966627240482433,0.0027902086033037513,3692.0,1.2141057945070246,0.7854093953419694,0.3206564223657816,0.003937142867830196,0.0005945710007158016,0.6183121751717934,7.528885798565396,22.241343825628515,4.0,206.0,2.5166473427187985,5.03125,0.0,2.3968934649630604,5.03125,0.0,0.8170298176608927,4.96875,0.0,0.10102959836805374,5.03125,-0.03125
n512,11.419938704580263,6.973523595302772,0.0027871999864663966,3696.0,1.2206367396732927,0.7891103749599524,0.32263768804334036,0.00396418893845606,0.0009562849885653234,0.6183327038519356,7.5270882608631275,21.824085936679374,4.0,206.0,2.4960984378410354,5.03125,0.0,2.375007474655604,5.03125,0.0,0.8223204341907598,4.96875,0.0,0.1010428126993452,5.03125,-0.03125
n512,11.431079575170266,6.980412474087228,0.0027840308935252224,3700.0,1.2273491688597646,0.792957529381653,0.3246473561543998,0.003991729021468207,0.0014038843900548972,0.6183531935425632,7.524296091271739,21.365028580086644,4.0,206.0,2.473223497400323,5.03125,0.0,2.350682937113657,5.03125,0.0,0.8273811683042724,4.96875,0.0,0.1010434208316235,5.03125,-0.03125
n512,11.44220782239824,6.987293775113577,0.0027808830073757468,3704.0,1.2342704578025105,0.7969792850061553,0.32668408964123774,0.004019780973134313,0.0019375006496602837,0.6183736467260146,7.520518554392521,20.86707866076633,4.0,206.0,2.4481160541112024,5.03125,0.0,2.3240063673258966,5.03125,0.0,0.8322060728277282,4.96875,0.0,0.1010318065818723,5.03125,-0.03125
n512,11.45332353114973,6.994167549967364,0.002777756351428579,3708.0,1.241416746792285,0.8011937598126746,0.3287456972295973,0.004048349261738136,0.002557252648754448,0.6183940663399484,7.5157651803340935,20.333049977244226,4.0,206.0,2.420862139231454,5.03125,0.0,2.295055533167556,5.03125,0.0,0.8367874658797241,4.96875,0.0,0.10100820831229322,5.03125,-0.03125
n512,11.464426786405152,7.001033850331925,0.002774650949589215,3712.0,1.2487993608485235,0.8056150716058087,0.33082925884394476,0.004077428390311338,0.0032632401516011025,0.6184144553182767,7.510045922894937,19.765658757406417,4.0,206.0,2.3915404337019237,5.03125,0.0,2.2638995154312767,5.03125,0.0,0.8411160231781678,4.96875,0.0,0.10097276828545394,5.03125,-0.03125
n512,11.475517386784587,7.007892550834302,0.0027714227430850834,3716.0,1.2564279697519616,0.8102563508728973,0.33293128398496363,0.00410700602526672,0.004055522731956463,0.6184348160628648,7.503371431137417,19.16756780411062,4.0,206.0,2.360225014595864,5.03125,0.0,2.2306014314820786,5.03125,0.0,0.845181390742521,4.96875,0.0,0.10092556865370632,5.03125,-0.03125
n512,11.48659492752288,7.014743400332262,0.002768165266680257,3720.0,1.2643252015896498,0.815154445241157,0.33503757979867954,0.004137065712269369,0.004934115890371364,0.6184551505937907,7.495753151411632,18.541307114230495,4.0,206.0,2.3269814966505518,5.03125,0.0,2.1952141358902253,5.03125,0.0,0.8489049123367568,4.96875,0.0,0.1008667282928771,5.03125,-0.03125
n512,11.497659490718412,7.021586448795368,0.0027649287379037588,3724.0,1.2725464236952975,0.820392162836759,0.3371207165839265,0.0041675941154453045,0.005899046374756798,0.6184754618137162,7.487202851270443,17.888798512400015,4.0,206.0,2.2918404696445367,5.03125,0.0,2.157751877637402,5.03125,0.0,0.8521354059915233,4.96875,0.0,0.10079668876276719,5.03125,-0.03125
n512,11.508711160211746,7.028421747308697,0.0027617131768215616,3728.0,1.2811075357888555,0.8259917881695558,0.33917442720810376,0.004198575235987533,0.006950323798142471,0.6184957526152195,7.47773280824801,17.212753651186812,4.0,206.0,2.2548739246578147,5.03125,0.0,2.118271021220803,5.03125,0.0,0.8548722377364676,4.96875,0.0,0.10071543653419188,5.03125,-0.03125
n512,11.519749770661864,7.035249192872326,0.0027583883020398715,3732.0,1.2899960634031062,0.8319425181778659,0.34119726093648123,0.0042299798088216625,0.00808791433196675,0.618516025418401,7.467356017373286,16.516813046257514,4.0,206.0,2.2162077726512512,5.03125,0.0,2.076883301974412,5.03125,0.0,0.8571414398816294,4.96875,0.0,0.10062252125964526,5.03125,-0.03125
n512,11.530774910854298,7.042068530421965,0.002755025689114448,3736.0,1.2991987173962727,0.8382290374388182,0.34319153694553806,0.004261768561825308,0.009311731645796652,0.6185362821745551,7.456086310622963,15.80475335596054,4.0,206.0,2.175981853169119,5.03125,0.0,2.033713173960823,5.03125,0.0,0.858982339456987,4.96875,0.0,0.10051755265588339,5.03125,-0.03125
n512,11.541786652477521,7.048879803593152,0.0027516838312155348,3740.0,1.308717697756315,0.8448483676613618,0.3451626808333894,0.004293904571502702,0.010621717144080323,0.6185565257032095,7.443937650723578,15.079982014046143,4.0,206.0,2.1343226146129193,5.03125,0.0,1.9888682542672953,5.03125,0.0,0.860437850439028,4.96875,0.0,0.10040036757945948,5.03125,-0.03125
n512,11.552785078592459,7.055683063092015,0.0027483627447015767,3744.0,1.3185677120504806,0.8518079072902847,0.34711818733012045,0.004326362685861793,0.012017797887193593,0.6185767588255529,7.430924476528064,14.345576585669855,4.0,206.0,2.091344948493678,5.03125,0.0,1.9424408371533133,5.03125,0.0,0.8615462247981968,4.96875,0.0,0.10027091704081527,5.03125,-0.03125
n512,11.563770004301864,7.062478193902958,0.002744926769849767,3748.0,1.328764523595101,0.8591149981273053,0.34906660128832373,0.0043591335207646305,0.013499848693944785,0.6185969838491407,7.417061934624128,13.604536943784233,4.0,206.0,2.047166801397379,5.03125,0.0,1.894523382058722,5.03125,0.0,0.8623362774563906,4.96875,0.0,0.10058205366201561,5.0,-0.03125
n512,11.57474104242523,7.069264955888829,0.0027414617573236493,3752.0,1.3393167679429723,0.8667696516634958,0.3510166162555227,0.0043922207398833036,0.01506769151635395,0.6186172026857802,7.40236571221223,12.85995420388817,4.0,206.0,2.0019201014225465,5.03125,0.0,1.8452204266278933,5.03125,0.0,0.8628260684715522,4.96875,0.0,0.10123267287509981,5.0,-0.03125
n512,11.585698271908276,7.076043397273215,0.0027380173103198568,3756.0,1.3502246949945074,0.8747639467070806,0.3529763981543461,0.004425635545116975,0.016721191297664067,0.6186374180820995,7.38685097878971,13.80301947397033,4.0,206.0,2.0546579678761447,5.0,0.0,1.9031144884612168,5.0,0.0,0.8630238696851771,4.96875,0.0,0.1018690962042529,5.0,-0.03125
n512,11.596641775045375,7.082813568386297,0.002734593441766578,3760.0,1.3614807231658586,0.8830833548204773,0.35495289160012,0.004459387980159337,0.018460199641850954,0.6186576327681996,7.370532830646786,14.930115793986397,4.0,206.0,2.1239184181702386,5.0,0.0,1.9758534507417878,5.0,0.0,0.8629300690728546,4.96875,0.0,0.10249185705305386,5.0,-0.03125
n512,11.607571250409334,7.089575282188808,0.0027310266074650914,3764.0,1.3730690784726405,0.8917069000805095,0.3569513571996489,0.004493481839673071,0.020284489207725007,0.6186778471971889,7.403150271254912,16.07982961271234,4.0,206.0,2.192414162202785,5.0,0.0,2.047491827886873,5.0,0.0,0.8625393674638522,4.96875,0.0,0.10310134615509696,5.0,-0.03125
n512,11.618486442634419,7.09632838008661,0.0027274634774874934,3768.0,1.3849649974282268,0.9006064255604533,0.3589752760245418,0.004527915954670917,0.022193815641614243,0.6186980544711669,7.4388056781332415,17.247446343607294,4.0,206.0,2.259948541935324,5.0,0.0,2.117859591711909,5.0,0.0,0.8618428835605121,4.96875,0.0,0.10369775433850995,5.0,-0.03125
n512,11.629387433387315,7.103072911908658,0.0027239207678078046,3772.0,1.3971346014549981,0.9097463591457944,0.36102642484680203,0.004562687292933646,0.024187974199771232,0.618718246741791,7.473576228282947,18.428150903090913,4.0,206.0,2.3263395912349862,5.0,0.0,2.1867998386420417,5.0,0.0,0.8608299659581694,4.96875,0.0,0.1042811295261591,5.0,-0.03125
n512,11.64027425865077,7.1098088991422,0.002720353762770762,3776.0,1.4095364021483248,0.919085149942551,0.3631049682618783,0.004597792011237879,0.026266739039026904,0.6187384169336526,7.507449932842985,19.617089246627877,4.0,206.0,2.391420515090238,5.0,0.0,2.2541693625421573,5.0,0.0,0.859489720010966,4.96875,0.0,0.10485143701212186,5.0,-0.03125
n512,11.651146475262754,7.116536066729973,0.0027166769255978886,3780.0,1.4221246548790574,0.9285784879500982,0.36520962442366,0.004633225120073665,0.02842977381317864,0.6187585578803287,7.540414156720171,20.809392769542846,4.0,206.0,2.4550382749340782,5.0,0.0,2.3198371735060093,5.0,0.0,0.8578122469877846,4.96875,0.0,0.1054085961274441,5.0,-0.03125
n512,11.662004035301665,7.123254384081643,0.0027130203995077533,3784.0,1.4348544161734655,0.9381838119601129,0.3673381314250077,0.004668983106967596,0.03067679736005724,0.6187786638878422,7.572458301812846,22.000334863628712,4.0,206.0,2.517059266470657,5.0,0.0,2.383690312933574,5.0,0.0,0.8557893231372966,4.96875,0.0,0.10595254304828089,5.0,-0.03125
n512,11.672847020028449,7.129963900485427,0.002709384191133707,3788.0,1.4476838810071608,0.9478623936126821,0.36948752265339535,0.004705062171498781,0.03300754167199788,0.6187987301875322,7.603572854688262,23.18534718060356,4.0,206.0,2.577367230123606,5.0,0.0,2.4456316260829034,5.0,0.0,0.8534147980309827,4.96875,0.0,0.10648320518223377,5.0,-0.03125
n512,11.683675237881163,7.136664496359984,0.002705636576286562,3792.0,1.4605746040575047,0.9575793576596403,0.37165436439442395,0.004741455864359416,0.035421666228813625,0.6188187521409234,7.633748202830796,24.359995476206333,4.0,206.0,2.6358595471018385,5.0,0.0,2.5055759376787172,5.0,0.0,0.8506847774628059,4.96875,0.0,0.10700046593819569,5.0,-0.03125
n512,11.694488365353566,7.1433559704151435,0.002701871574389205,3796.0,1.4734909591004306,0.9673028174473961,0.373835066177565,0.004778154863284857,0.03791878060357488,0.6188387254541854,7.662975111189992,25.519988739877082,4.0,206.0,2.6924456866607938,5.0,0.0,2.5634484914322826,5.0,0.0,0.8475975127739932,4.96875,0.0,0.10750416604459848,5.0,-0.03125
n512,11.705286483445821,7.150038371632331,0.0026981268239225646,3800.0,1.4863995859860717,0.9770029293800946,0.37602622074925207,0.004815148641802343,0.04049856993172097,0.618858647124064,7.691246162255254,26.66121047626826,4.0,206.0,2.7470469446271504,5.0,0.0,2.619184739057328,5.0,0.0,0.8441529917748105,4.96875,0.0,0.10799413267198936,5.0,-0.03125
n512,11.716069559295521,7.156711678503318,0.0026943249461993655,3804.0,1.4992678340697985,0.9866503166592479,0.3782246690698239,0.004852423990497744,0.043160681412390836,0.6188785144365193,7.718554306083112,27.77963074794595,4.0,206.0,2.7995907239695548,5.0,0.0,2.6727245930167456,5.0,0.0,0.8457939325279756,5.0625,0.0,0.10847016532756108,5.0,-0.03125
n512,11.726837183241637,7.163375636293559,0.002690457139105658,3808.0,1.5120630724260304,0.9962153538706195,0.38042754844264026,0.004889964585987986,0.045904652136868375,0.6188983244448315,7.744892294033075,28.87125738692463,4.0,206.0,2.8500072581605007,5.0,0.0,2.7240092353686975,5.0,0.0,0.8484374664960699,5.0625,0.0,0.10893203767495162,5.0,-0.03125
n512,11.737589386527773,7.1700302631012045,0.0026866095594705527,3812.0,1.524753765840023,1.0056689501613714,0.38263250474486066,0.004927754424903354,0.048730112670052485,0.6189180754386667,7.770254753120273,29.932210980134574,4.0,206.0,2.8982322455751834,5.0,0.0,2.772983957628462,5.0,0.0,0.850746224322638,5.0625,0.0,0.10937954371223739,5.0,-0.03125
n512,11.7483261819948,7.17667556562255,0.002682728486390933,3816.0,1.537309305007677,1.0149825075961152,0.38483760510710485,0.0049657768281942335,0.051636678838502814,0.6189377660613011,7.79463698675602,30.958679387396945,4.0,206.0,2.9442039003149265,5.0,0.0,2.81959531077959,5.0,0.0,0.852717542884061,5.0625,0.0,0.10981248381683646,5.0,-0.03125
n512,11.759047178105329,7.183311300251877,0.0026787638827093442,3820.0,1.5497000947310087,1.0241281443725492,0.3870412386257105,0.005004013551424474,0.054623842351205903,0.6189573945710876,7.818034167789886,31.946897841979972,4.0,206.0,2.9878614070957594,5.0,0.0,2.8637896924858346,5.0,0.0,0.8543496852867641,5.0625,0.0,0.110230654388362,5.0,-0.03125
n512,11.769752366406012,7.18993746046662,0.0026748195207337553,3824.0,1.5618990505621042,1.0330799885636004,0.38924224154648757,0.005042447973640804,0.057691183999262624,0.6189769602553578,7.8404431354284,32.89324675101143,4.0,206.0,3.0291486026596,5.0,0.0,2.905517211016871,5.0,0.0,0.855641963106238,5.0625,0.0,0.11063388218527301,5.0,-0.03125
n512,11.78044171088531,7.196554022682241,0.002670818496624396,3828.0,1.5738816854407545,1.0418144266704465,0.39143977352582326,0.005081063955784788,0.0608382667277889,0.6189964626474034,7.861861420406206,33.79423598438234,4.0,206.0,3.0680125353740797,5.0,0.0,2.9447303335402637,5.0,0.0,0.8565946031099083,5.0625,0.0,0.1110220083191615,5.0,-0.03125
n512,11.791114839888486,7.203160755543099,0.002666763046418045,3832.0,1.58562636221946,1.0503104942070216,0.3936332092271315,0.005119844933817628,0.06406454065605736,0.6190159009397815,7.882286676799933,34.6465084859738,4.0,206.0,3.1044029774029385,5.0,0.0,2.981383495023408,5.0,0.0,0.8572086824713744,5.0625,0.0,0.1113948782312542,5.0,-0.03125
n512,11.801771797948717,7.209757685302684,0.002662727938742068,3836.0,1.597115679732319,1.0585510743946605,0.39582225078495203,0.00515877679710575,0.06736956647283648,0.6190352753306694,7.901718161189585,35.446929388163035,4.0,206.0,3.1382755833320912,5.0,0.0,3.015436364335862,5.0,0.0,0.8574861200825866,5.0625,0.0,0.11175236851885324,5.0,-0.03125
n512,11.812412430305272,7.216344714849683,0.002658599796084907,3840.0,1.608336277883459,1.066522906997405,0.3980067840695355,0.0051978457708566905,0.07075283413715473,0.6190545858781968,7.920155496426617,36.19255855265524,4.0,206.0,3.1695900454756947,5.0,0.0,3.046852049719277,5.0,0.0,0.8574295437785523,5.0625,0.0,0.1120943638652528,5.0,-0.03125
n512,11.823036474915188,7.22292168065302,0.0026544605193596503,3844.0,1.6192793246534993,1.074217108112137,0.4001868367249401,0.0052370388070168365,0.07421378587499342,0.6190738326488391,7.937598896778824,36.88068317645909,4.0,206.0,3.198310883824597,5.0,0.0,3.0755979541825766,5.0,0.0,0.8570422287579865,5.0625,0.0,0.11242075998093409,5.0,-0.03125
n512,11.833643990647326,7.229488617845603,0.0026503188385937145,3848.0,1.6299411581143735,1.081629798429028,0.4023625482865419,0.005276345204091501,0.07775195699006876,0.6190930164729751,7.954049848339546,37.50886288864806,4.0,206.0,3.2244087647227317,5.0,0.0,3.101647139824763,5.0,0.0,0.8563279868076494,5.0625,0.0,0.11273147512595165,5.0,-0.03125
n512,11.844234668042967,7.23604533354047,0.0026460822222797303,3852.0,1.640301771782152,1.0887427286882814,0.4045315250510717,0.005315749320583764,0.08136675090301547,0.619112137678221,7.969510260126661,38.073516921078415,4.0,206.0,3.247804623460898,5.0,0.0,3.1249198380610252,5.0,0.0,0.855291574985446,5.0625,0.0,0.11302642148930259,5.0,-0.03125
n512,11.854808450307639,7.2425917912726305,0.0026418661384220343,3856.0,1.65046293387901,1.0956611288044695,0.40668919848893464,0.005355162794404185,0.08505764453743936,0.6191311971962808,7.983985149808141,38.57379475878301,4.0,206.0,3.268520102928875,5.0,0.0,3.1454410971476605,5.0,0.0,0.8618943230747929,4.9375,0.0,0.11330530162860279,5.0,-0.03125
n512,11.865365237041651,7.249127927589347,0.0026375769214894294,3860.0,1.6605965304784436,1.1025542624583649,0.40883844669370295,0.0053944778839594195,0.0888240917343738,0.6191501960103231,7.997480225699984,39.01351420337513,4.0,206.0,3.286750598335018,5.0,0.0,3.1634170956409804,5.0,0.0,0.8709850490431689,4.9375,0.0,0.11356722772864176,5.0,-0.03125
n512,11.875904772715767,7.255653582994828,0.002633270699466556,3864.0,1.6707024097176364,1.1094186963559098,0.41098275067153744,0.005433640978936319,0.09266548101045965,0.6191691349404499,8.010000432819266,39.392980452279836,4.0,206.0,3.3025483608237494,5.0,0.0,3.178903167032459,5.0,0.0,0.8799831604943512,4.9375,0.0,0.11381104667101262,5.0,-0.03125
n512,11.886427060760687,7.262168758335933,0.0026289324123377196,3868.0,1.6806843430995329,1.1161548688925556,0.41312553861766976,0.005472649355839035,0.09658128577705576,0.619188015374645,8.021550663905487,39.710186596646246,4.0,206.0,3.3158722735436483,5.0,0.0,3.1918561516218205,5.0,0.0,0.8889272728323133,4.9375,0.0,0.11403591986644893,5.0,-0.03125
n512,11.89693181129935,7.268673272859664,0.0026245433698287397,3872.0,1.6904709506319175,1.1226891598816429,0.4152691543650552,0.005511533529512573,0.10057086292038035,0.6192068382642628,8.032135518723988,39.963010597222976,4.0,206.0,3.3266725939253705,5.0,0.0,3.2022232380728113,5.0,0.0,0.8978208277547158,4.9375,0.0,0.1142416145482916,5.0,-0.03125
n512,11.907419017734789,7.275167121224377,0.0026201405313236335,3876.0,1.7000730782459812,1.1290312122842998,0.4174148748196769,0.005550344604726809,0.10463366768236662,0.6192256051474854,8.041760352757878,40.150328886413334,4.0,206.0,3.3349323920037075,5.0,0.0,3.2099854252281688,5.0,0.0,0.9066403696528863,4.9375,0.0,0.11442847163408118,5.0,-0.03125
